,outputs,gt,train_loss,error,outputs_b,gt,train_loss,error
858,1291.9279,1290.7,24.84100533,-0.00095044,3595.051065,3621.43,13097.5791,0.007337569
859,1292.441665,1284.2,20.06782913,-0.006376818,3595.720727,3632.395,10779.11523,0.010199422
860,1291.283433,1284.2,89.64626312,-0.005485576,3448.34607,3690.523333,9527.128906,0.070229976
861,1289.419538,1284.2,109.1741104,-0.004047975,3541.472016,3703.98,28294.58203,0.045887129
862,1285.640003,1279.55,80.08019257,-0.004736943,3653.589381,3548.4275,18378.26953,-0.028783169
863,1283.446179,1282.1,114.9450455,-0.001048878,3637.869571,3540.02,7815.166504,-0.026897493
864,1282.363733,1279.8,24.50401497,-0.001999225,3624.630162,3587.35,7387.691406,-0.010285232
865,1281.284913,1283.7,37.5717926,0.001884895,3665.883456,3566.4,6615.574219,-0.027137648
866,1279.488365,1293.9,33.2788887,0.011263592,3653.023922,3586.25,10180.19824,-0.018279081
867,1283.273733,1293.9,230.1116486,0.008280593,3557.925786,3577.79,2571.797852,0.005583088
868,1282.038341,1293.9,205.6967468,0.009252187,3539.796453,3576.3,1263.394165,0.010312329
869,1291.236208,1302.15,245.8537598,0.008452204,3571.145758,3554.5,920.1102295,-0.004661181
870,1295.077047,1307.55,304.12323,0.009631051,3573.883802,3448.58,981.3608398,-0.035060961
871,1308.5064,1310.7,197.5987396,0.001676415,3498.016245,3421.6,5666.118652,-0.021845595
872,1303.773086,1323.25,338.8269653,0.014938883,3538.59039,3470,10161.0293,-0.019383535
873,1309.630074,1318.7,689.2973633,0.006925563,3529.756946,3444.81,4398.395996,-0.024065948
874,1322.179142,1318.7,313.0435486,-0.00263137,3502.528589,3475.33,6118.596191,-0.007765415
875,1322.883968,1318.7,244.7064514,-0.003162763,3437.551757,3506.22,2415.919434,0.019975915
876,1321.910405,1312.15,159.7921448,-0.00738356,3417.732645,3456.02,3009.952148,0.01120256
877,1329.713075,1314.2,119.8803101,-0.011666483,3457.490483,3452.35,1903.664063,-0.001486767
878,1316.796311,1312.4,133.959259,-0.003338642,3447.425482,3467.34,1643.364868,0.005776635
879,1314.404838,1310,60.3819046,-0.003351203,3430.560482,3405.7,1152.727783,-0.00724677
880,1312.809655,1314.85,75.81925201,0.001554182,3502.551413,3394.76,5902.646973,-0.030775112
881,1312.631483,1314.85,27.51135254,0.001690129,3448.068085,3661.08,3480.82373,0.061777178
882,1308.800515,1314.85,22.80920792,0.00462216,3457.555886,3664.38,18369.54883,0.05981801
883,1313.473401,1306.4,34.7165451,-0.005385264,3491.228707,3686.29,12568.31738,0.055871818
884,1312.581441,1310,75.9072876,-0.00196669,3480.462532,3629.47,21986.60938,0.042812548
885,1308.001746,1312.8,73.83203125,0.003668385,3465.945068,3632.42,26113.80078,0.048031613
886,1310.772951,1311.45,71.08065033,0.000516527,3810.782873,3614.5,16249.16113,-0.051507231
887,1310.744424,1316.55,64.51293945,0.00442922,3715.523719,3600.31,14781.89551,-0.031008743
888,1312.20824,1316.55,96.42195892,0.003308743,3701.492027,3608.2,8885.365234,-0.025203898
889,1314.218304,1316.55,51.09577179,0.001774208,3622.19991,3619.55,5066.482422,-0.000731575
890,1315.431176,1325.5,31.75682068,0.007654391,3615.170188,3670.74,2158.180176,0.015371285
891,1318.233572,1334.15,188.9955139,0.012074058,3613.48164,3910.8,1217.953857,0.082280302
892,1324.474986,1343.75,321.5424194,0.014552947,3644.882485,3926.53,25923.75586,0.077272043
893,1329.215824,1331.25,669.8284912,0.001530358,3650.261571,3987.18,24805.85547,0.092299804
894,1332.315174,1329.05,404.9362183,-0.002450752,3731.16366,3944.88,51672.13281,0.057278737
895,1342.228089,1329.05,209.6376038,-0.00981807,3825.552774,3983.48,42011.50781,0.041282198
896,1341.481751,1329.05,219.6387939,-0.009267179,4141.300946,4139.6,16053.81738,-0.000410727
897,1340.644205,1331.05,269.8778381,-0.007156414,4048.224447,3766.89,20204.97852,-0.069495763
898,1330.362571,1325.05,59.97732544,-0.003993326,4044.168041,3848.33,54412.14844,-0.048424803
899,1328.447931,1322.85,40.89379883,-0.004213888,3931.261267,3831.45,33744.41016,-0.025389121
900,1327.116292,1319.15,54.12145233,-0.006002708,3947.008963,3833.23,31071.24414,-0.028826629
901,1324.670069,1311.95,102.4042511,-0.009602443,4140.736579,3850.08,29799.55273,-0.070194414
902,1309.183449,1311.95,286.7964172,0.002113188,3779.235487,3834.62,41950.71484,0.014654952
903,1316.10927,1311.95,238.8277283,-0.003160277,3810.833673,3831.44,2742.486084,0.005407301
904,1314.262865,1285.4,118.1233673,-0.021961257,3818.962503,3814.58,3076.25415,-0.001147564
905,1306.26445,1283.8,1102.688354,-0.017197475,3833.222559,3730.98,2350.102295,-0.026672743
906,1299.21038,1285.85,886.3326416,-0.010283462,3650.482949,3872.25,5252.770996,0.060750058
907,1288.419841,1285.3,792.0303955,-0.002421447,3815.400889,3876.85,41835.57422,0.016105545
908,1287.331789,1296.75,773.6431885,0.007316071,3826.492933,3886.82,6004.171387,0.015765629
909,1283.799036,1296.75,156.9750671,0.010087999,3825.319818,3875.96,5695.787109,0.013238157
910,1283.499998,1296.75,172.9650116,0.010323336,3791.14985,3950.56,6841.966309,0.042047969
911,1292.90921,1292.75,158.6101532,-0.000123141,3901.391785,3928.17,4880.92627,0.006863759
912,1294.149982,1297.05,110.8696442,0.002240867,3915.103257,3881.09,3015.217041,-0.008687704
913,1282.050546,1306.95,19.3211937,0.019421585,3919.260709,3892.51,2687.081299,-0.006825448
914,1298.436518,1295.55,260.4786987,-0.002223072,3894.304944,3877.77,2591.080322,-0.00424593
915,1298.293219,1303.5,146.8987732,0.004010482,3968.194065,3885.21,2855.92627,-0.0209123
916,1299.634859,1303.5,236.6562195,0.002974021,3912.156739,3936.5,3136.695801,0.006222466
917,1301.727626,1303.5,182.67276,0.001361555,3886.69,4015.95,929.8235474,0.03325709
918,1311.926066,1305.6,116.7572021,-0.004821968,3901.666002,3994.92,3755.167236,0.023901071
919,1302.211744,1307.7,159.8410339,0.004214565,3911.81554,3998.77,4021.948486,0.022228671
920,1305.003067,1303.7,18.18730164,-0.000998516,3918.039275,4029.11,6250.166016,0.028348548
921,1305.063829,1309.6,15.47664928,0.003475823,3979.689022,4056.4,7809.817871,0.019275621
922,1306.394366,1311.3,54.21674728,0.003755094,4084.531162,3992.34,3129.499512,-0.022570806
923,1306.538171,1311.3,50.99813461,0.003644615,4023.766315,3999.06,2550.80127,-0.006140097
924,1311.219323,1311.3,41.52321625,6.15282E-05,4010.302991,4011.92,2969.138672,0.000403214
925,1310.145397,1319.55,58.83287811,0.00717829,4030.889166,3994.11,2333.130859,-0.009124331
926,1314.814266,1316.3,96.36631012,0.001129995,4054.242013,3935.89,2056.360107,-0.029192143
927,1316.179707,1309.7,67.92903137,-0.004923117,3991.264296,3947.74,3115.639648,-0.01090489
928,1314.192891,1295.15,78.54389954,-0.01449018,3979.724607,4048.51,2013.46936,0.017283958
929,1309.660964,1295.4,370.8406067,-0.01088905,3994.977799,4037.37,2538.516113,0.010611373
930,1313.026158,1295.4,496.3696899,-0.013424072,3993.220057,4115.55,2450.216064,0.030634411
931,1300.569678,1295.4,416.0776978,-0.003974934,3940.89883,4114.44,8520.375,0.044035936
932,1297.228649,1293.5,231.4333801,-0.002874319,3995.214844,4114.16,13043.72949,0.029771905
933,1294.645661,1290.3,6.302142143,-0.003356641,4106.047966,4152.53,7197.878906,0.011320383
934,1293.386139,1290.45,29.90221596,-0.002270118,4100.410965,4882.88,6629.407227,0.190826979
935,1289.696647,1283.15,21.56861305,-0.005076114,4222.882413,4959.81,156909.0781,0.174508195
936,1283.851723,1288.45,128.1369324,0.003581626,4287.244299,4911.24,276853.3125,0.145547036
937,1275.626376,1288.45,94.58604431,0.010052806,4394.742244,5028.77,253881.6563,0.144269612
938,1287.751263,1288.45,162.1052551,0.000542602,4540.520619,5053.52,317400.4063,0.112982502
939,1287.823765,1300,50.11860275,0.009454892,5735.467989,5189.39,120076.5234,-0.095210712
940,1290.515525,1303,259.0685425,0.009674022,5236.744052,5268.71,305079,0.006104165
941,1292.667952,1305.45,204.4076233,0.009888114,5063.58603,5175.81,127581.75,0.022162943
942,1295.736751,1298.8,260.1984558,0.002364098,5163.838579,5310.18,36805.44531,0.028339658
943,1300.001019,1294.3,172.6058044,-0.004385396,5185.023105,5035.02,27396.25391,-0.028930074
944,1309.000468,1294.3,62.43595123,-0.0112303,5309.886862,5072.85,28735.31836,-0.044640661
945,1301.786642,1294.3,130.4760284,-0.005751051,5291.589629,5064.62,36049.10156,-0.042892523
946,1299.066347,1285.65,110.4610443,-0.010327684,5162.490468,5152.51,28816.11523,-0.001933266
947,1292.99383,1276.35,159.3424072,-0.01287232,5229.273531,5036.18,20129.64453,-0.036925498
948,1287.950595,1275.85,289.3360291,-0.009395232,5043.402526,5196.65,13558.30762,0.030385731
949,1283.896415,1275.7,287.088501,-0.006384016,5064.664496,5220.37,14459.95508,0.030743498
950,1280.411966,1275.7,278.8052673,-0.003680039,5091.998737,5276.31,17443.85547,0.036196251
951,1271.457087,1275.7,102.1173172,0.003337048,5183.594605,5277.04,16789.42773,0.018027142
952,1271.335603,1275.7,28.6449337,0.003432923,5040.227222,5309.28,21518.21484,0.053381081
953,1275.309485,1275.7,12.21158695,0.000306212,5274.208679,5281.83,34442.83594,0.001445017
954,1275.718515,1269.5,0.521338522,-0.00487452,5291.808953,5377.19,3713.754639,0.016134567
955,1266.643692,1271.65,45.12659454,0.00395242,5356.467929,5518.16,5602.758789,0.030186323
956,1264.550604,1280.8,74.48936462,0.012849937,5337.069882,5434.19,13314.3418,0.018197273
957,1273.515726,1284.2,143.4535217,0.008389589,5388.87207,5195.61,8881.808594,-0.035863177
958,1276.571647,1284.2,117.5746002,0.005975656,5327.886867,5292.83,11255.17188,-0.006579882
959,1278.815822,1284.2,175.4549866,0.004210284,5422.350448,5280.19,11680.35645,-0.026217495
960,1281.457521,1279.5,138.7538452,-0.001527574,5540.069374,5301.29,17977.36133,-0.04310043
961,1287.341153,1282.3,20.2751503,-0.003915942,5368.565902,5260.65,29646.17578,-0.020101439
962,1286.244908,1283.8,36.61162186,-0.001900811,5181.868525,5269.79,7650.518555,0.016967137
963,1282.814959,1270.95,24.39185143,-0.009249159,5251.232257,5326.67,5216.427734,0.014365722
964,1280.102076,1278.55,231.4327393,-0.001212463,5290.197327,5390.16,6173.236328,0.018895831
965,1278.772273,1278.55,141.6911774,-0.000173818,5273.196566,5657.14,7143.25,0.072810378
966,1278.327168,1278.55,148.6155701,0.000174315,5256.344197,5771.08,44344.73047,0.097926579
967,1278.035993,1278.55,149.8328857,0.000402185,5391.176667,5717.66,78853.76563,0.060558827
968,1277.226997,1281.2,74.43559265,0.003110648,5493.654127,5684.47,60792.65625,0.034733871
969,1278.743348,1285.2,13.31560516,0.005049216,5605.116089,5755.72,54283.60547,0.026869008
970,1280.555352,1286.1,45.65650558,0.004329878,5930.288447,5936.72,25511.27148,0.001084526
971,1282.390083,1287.1,50.52256012,0.003672765,5920.884064,6146.91,15796.48633,0.038174356
972,1279.564828,1287.1,58.89827728,0.005888855,5810.274897,6348.02,32442.6875,0.092550716
973,1288.456351,1287.1,45.59197235,-0.001052695,5801.532221,7248.31,100521.7969,0.249378565
974,1290.253203,1295.6,9.887278557,0.00414399,6002.378495,6978.63,520440,0.162644109
975,1289.605371,1298.4,116.4305801,0.006819628,6463.053562,7823.11,590296.9375,0.210435582
976,1292.69066,1299.1,129.2025452,0.004958139,6909.403715,7992.69,863329.3125,0.156784338
977,1294.565013,1291.7,138.9549408,-0.002213109,7212.499714,8206.9,950789.875,0.137871796
978,1295.144688,1280.8,92.86494446,-0.011075742,8662.154292,7885.96,502224.3438,-0.089607535
979,1300.331167,1280.8,242.1668396,-0.015020148,7518.037732,7362.22,715017.1875,-0.020725851
980,1291.528971,1280.8,292.2162476,-0.008307186,8358.053169,7265.05,710793.5625,-0.130772459
981,1286.705837,1276.85,278.1503601,-0.007659744,8054.959421,8193.7,461147.1875,0.017224243
982,1281.961787,1271.15,215.8474121,-0.008433783,8218.985809,8007.03,240421.1563,-0.02578856
983,1277.678072,1273.8,92.51203918,-0.00303525,7764.611534,7952.5,153344.7656,0.024198051
984,1276.109137,1283.65,64.98423767,0.005909262,7377.873731,7625.93,86691.36719,0.033621647
985,1276.873317,1282.5,86.94960022,0.00440661,7379.058989,7880.29,104881.5391,0.067926142
986,1271.499508,1282.5,85.6938324,0.00865159,8210.043793,8003.26,60238.67969,-0.025186686
987,1269.785173,1282.5,150.7585602,0.010013369,8137.957672,8071.45,46054.88281,-0.008172526
988,1280.910897,1282.5,160.2198792,0.001240604,7950.875883,8744.42,26661.15039,0.099805874
989,1285.432895,1278.3,4.178109169,-0.005549022,7698.864118,8770.06,177392.2969,0.139136873
990,1281.807398,1281.65,28.61462021,-0.000122794,8085.538592,8719.88,223321.875,0.078453822
991,1281.523846,1280.95,19.22796822,-0.000447784,8205.679074,8662.98,277302.875,0.055729809
992,1281.038687,1295.55,22.04948044,0.011327771,8504.107455,8272.46,311266.4688,-0.027239479
993,1284.106645,1295.55,252.684906,0.00891153,9291.71547,8553.81,76970.07813,-0.079415418
994,1285.607253,1295.55,280.8293152,0.007733891,8866.164636,8554.8,318883.4063,-0.035118301
995,1290.115859,1317.1,206.5072327,0.02091606,8685.776185,8739.03,74887.51563,0.006131152
996,1296.319358,1324.25,1219.983154,0.021546112,8584.487666,8134.92,46385.42188,-0.052369773
997,1317.22114,1335.05,639.6531982,0.013535206,8307.288455,7675.8,64827.78906,-0.076016195
998,1314.002114,1335.5,1172.835083,0.016360618,8398.367935,7786.04,141018.4375,-0.072910349
999,1319.411276,1340.65,1030.210449,0.016097122,8363.327301,7803.23,119678.875,-0.06697063
1000,1348.035765,1340.65,370.3669739,-0.005478909,8475.851699,7998.29,187014.5,-0.056343801
1001,1340.821974,1340.65,461.1585083,-0.00012826,7952.044292,7931.34,166210.9844,-0.002603644
1002,1348.439051,1328.6,32.66044998,-0.014712605,7673.359439,7640.61,74379.46875,-0.00426794
1003,1337.532239,1324.3,132.7535858,-0.009893024,7733.691673,8020.38,51106.49609,0.037070049
1004,1339.780055,1332.35,192.2771301,-0.005545727,7843.631602,7917.58,79757.8125,0.009427826
1005,1334.077592,1335.9,98.31047821,0.001366043,7642.031678,8173.06,55270.63281,0.069487846
1006,1333.518788,1351.25,94.36878967,0.01329656,7857.06962,8237.88,253659.625,0.048467227
1007,1333.699462,1351.25,353.4907532,0.01315929,7811.659159,8693.6,112643.4531,0.112900579
1008,1335.52738,1351.25,386.6192932,0.011772593,8117.795386,8859.47,148239.0938,0.091364044
1009,1342.540351,1341.3,258.8795776,-0.000923884,8209.653057,8978.99,197094.4063,0.093711261
1010,1345.463581,1341.35,169.005249,-0.003057371,8586.833617,9327.48,237400.5781,0.086253725
1011,1357.132376,1344.05,59.49524689,-0.00963972,8668.940781,9076.18,271339.4688,0.046976814
1012,1348.721342,1379.5,73.48651886,0.022820621,9312.821342,9281.7,170138.625,-0.003341774
1013,1352.569902,1397.15,879.8956299,0.032959552,9266.635722,9531.35,107113.8281,0.028566384
1014,1353.824566,1397.15,1414.341064,0.032002251,9334.994024,10209.38,157176.5938,0.093667545
1015,1359.524276,1397.15,1301.928467,0.027675654,9762.226529,10668.63,195713.1094,0.092848027
1016,1368.604926,1405.7,2086.55542,0.027104297,9449.560644,10814.48,252488.2969,0.144442626
1017,1412.61777,1431.4,864.0866089,0.013296045,9750.236671,11017.5,698388.9375,0.129972571
1018,1423.031069,1403.95,970.0911865,-0.013408751,10255.00362,11766.4,736429.625,0.14738136
1019,1408.878372,1402.5,531.9663696,-0.004527269,11390.73786,12932.55,806674.8125,0.135356652
1020,1405.121097,1409,690.7547607,0.002760547,11812.88341,11132.85,891439.8125,-0.057567098
1021,1415.704532,1409,736.9952393,-0.004735827,11578.25387,12374.35,1235119.75,0.068757874
1022,1439.451151,1409,556.9200439,-0.021154696,11706.84369,11890.38,1289665.25,0.015677693
1023,1408.284197,1390.1,370.5023193,-0.012912306,12699.11039,10737.73,1050215.75,-0.15445022
1024,1400.161659,1391.05,255.56604,-0.006507576,13854.70574,10578.72,1785596.625,-0.236452928
1025,1402.797391,1413.5,192.0128784,0.007629476,11170.38327,10805.4,2479725,-0.032674194
1026,1406.408905,1414.9,218.1343079,0.00603743,11650.26974,11984.76,918428,0.028710946
1027,1392.194761,1388.65,127.5977402,-0.002546167,11468.07167,11160.49,456820.75,-0.026820697
1028,1393.614073,1388.65,440.8057251,-0.003562014,10792.52288,10955.16,409324.5625,0.015069425
1029,1392.341395,1388.65,198.1629333,-0.002651214,10293.05609,11232.04,329005.8438,0.091224987
1030,1409.787725,1400.1,254.9776611,-0.006871761,10984.17936,11477.01,340916.9375,0.044867315
1031,1410.078024,1391.55,281.664978,-0.013139715,11782.32659,12313.08,191189.7188,0.045046571
1032,1387.140359,1408.3,113.2540283,0.015254146,11418.20231,12586.78,322568.625,0.102343404
1033,1386.395937,1413.75,420.1369019,0.01973034,11166.5356,12099.9,304718.9688,0.083585853
1034,1395.203338,1407.6,554.2537842,0.008885201,11468.45665,11352.87,279632.3125,-0.010078658
1035,1405.533907,1407.6,277.7843323,0.00146997,11825.94106,11803.97,177077.8438,-0.00185787
1036,1393.464837,1407.6,332.8725281,0.010143896,12628.02138,11389.1,165253.9219,-0.098108907
1037,1416.400881,1412.4,281.4638062,-0.002824681,12685.97126,10186.96,529420.375,-0.19699014
1038,1417.826455,1409.85,25.7268734,-0.005625833,11758.22338,10873.5,1775561.75,-0.075242947
1039,1409.841571,1410.35,14.81955147,0.000360628,10990.55521,9397.72,693241.9375,-0.144927638
1040,1407.613745,1417.45,26.37136269,0.006987894,11128.1685,9674.28,1732008.375,-0.130649397
1041,1410.101616,1439.7,84.6227951,0.020990249,10825.98613,10638.56,1332035.25,-0.017312615
1042,1418.079928,1439.7,474.0206909,0.015246018,9701.684419,10535.75,665139.0625,0.085971213
1043,1419.392986,1439.7,366.6533813,0.01430683,10243.00717,10764.9,350367.3125,0.050951134
1044,1423.08183,1427.75,483.3485718,0.003280324,9553.29681,10587.41,335949.1875,0.108246735
1045,1431.45445,1425.55,270.2373047,-0.004124791,9669.618203,10323.62,543784.3125,0.067634707
1046,1454.737444,1426.95,72.26541138,-0.019101347,10340.2977,9844.3,336349.9375,-0.047967449
1047,1439.450493,1416.1,158.2826538,-0.01622181,10683.34679,9772.17,275952.0625,-0.085289452
1048,1431.799424,1420.4,583.6358643,-0.007961607,10646.56308,9875.17,223757.9531,-0.072454658
1049,1422.470371,1420.4,174.614151,-0.001455476,10382.60473,9848.65,281258.9375,-0.051427821
1050,1419.946015,1420.4,129.3701172,0.00031972,10097.87335,9473.99,176647.5938,-0.061783638
1051,1421.506607,1419.05,106.9566879,-0.001728171,9713.210048,9530,106675.1719,-0.018861946
1052,1417.509876,1425.9,32.66915894,0.005918917,9626.212268,9501.33,49014.60156,-0.012973147
1053,1412.374206,1427.55,44.8715744,0.010744882,9607.510222,9589.13,44558.35156,-0.00191311
1054,1421.769552,1406.8,81.42603302,-0.010528817,9593.156327,10084.7,27866.17773,0.051238993
1055,1420.149296,1441.75,262.4346313,0.015210164,9333.117952,10407.17,108629.1406,0.115079661
1056,1419.031371,1441.75,1076.543701,0.016009955,9585.964841,10529.55,388560.25,0.098434031
1057,1432.458893,1441.75,676.6083374,0.006486125,9700.492852,10814.57,258634.5313,0.114847479
1058,1433.664517,1465.25,637.272583,0.022031293,9911.111057,10980.23,446510.75,0.107870746
1059,1426.664276,1465.25,2283.651611,0.027046114,10534.80011,11787.99,416282.6875,0.118957159
1060,1459.983172,1506.05,485.4401855,0.031552986,11072.44235,11465.67,426797.3125,0.035514085
1061,1462.650251,1495.75,2587.940918,0.022629982,11112.69371,11960.82,243252.2031,0.076320496
1062,1465.01226,1497.7,1841.726563,0.022312264,11429.76879,11996.41,409277.9688,0.049575912
1063,1494.325454,1497.7,1247.211182,0.00225824,11552.99883,11856.64,273738.5,0.026282455
1064,1487.378073,1497.7,1075.797852,0.006939679,12579.59449,11282.22,178781.9688,-0.103133252
1065,1533.069013,1504.7,550.296875,-0.01850472,11778.16832,11566.84,591358.875,-0.017942376
1066,1504.132075,1498.4,252.7278595,-0.003810885,12033.20027,11386.26,236420.5313,-0.053762944
1067,1498.905537,1513.25,256.2585144,0.009569958,11884.47823,10858.12,233541.6563,-0.086361236
1068,1499.269993,1515.65,261.8184204,0.010925322,11645.72507,10016.96,376836.2188,-0.139859482
1069,1503.356303,1515.25,204.0178375,0.007911429,11001.95652,10302.17,632697.9375,-0.063605644
1070,1507.287783,1515.25,122.503212,0.00528248,11098.39564,10359.44,489527.75,-0.066582204
1071,1507.315048,1515.25,219.7807617,0.005264296,10949.08705,10214.52,468357.5,-0.067089343
1072,1520.942879,1496.6,53.54984665,-0.016005124,10439.5255,10317.6,430418.1875,-0.011679218
1073,1517.471455,1504.55,263.3692932,-0.008515122,9852.099459,10917.26,112480.5625,0.108115082
1074,1513.5377,1503.25,163.6259613,-0.006797122,10252.24409,10760.56,228023.1719,0.049580941
1075,1509.937569,1502.05,244.3182068,-0.005223772,10329.53318,10129.4,243832.6719,-0.019374852
1076,1507.900317,1503.8,277.4087219,-0.002719223,10096.53541,10111.98,188498.1563,0.001529692
1077,1497.309513,1503.8,68.68812561,0.004334766,10129.21275,10405.81,274615.9375,0.027306885
1078,1500.36783,1503.8,27.23415565,0.002287552,11059.92999,10143.8,317479.7813,-0.082833254
1079,1503.370383,1503.8,33.36351395,0.000285769,10582.09568,10135.06,446020.1563,-0.042244532
1080,1503.714939,1532.95,19.43777084,0.01944189,10113.87315,10360.28,64738.86719,0.024363253
1081,1501.835491,1537.15,589.5457153,0.023514233,10080.19386,10171.95,68032.23438,0.009102616
1082,1513.240222,1540.2,527.6798096,0.017815927,10274.8416,9717.82,63544.11719,-0.054212184
1083,1516.983519,1528.4,701.4901123,0.007525778,10041.54191,9484.55,112726.7656,-0.055468763
1084,1519.863263,1528.4,586.5667725,0.00561678,9847.732416,9577.99,104548.7813,-0.027391323
1085,1555.668969,1528.4,166.312027,-0.017528774,10112.09376,9600.9,136648.5469,-0.050552712
1086,1542.603323,1525.95,167.2272491,-0.010795596,9955.468404,9769.79,126070.7344,-0.018650896
1087,1538.682814,1537.85,275.507782,-0.000541251,9574.517134,10386.64,61371.86719,0.084821287
1088,1528.103703,1546.1,138.6194458,0.011776882,9485.701584,10621.29,141906.3906,0.119715807
1089,1529.56686,1529.1,137.2204437,-0.000305224,9704.627537,10584.16,280688.75,0.090630213
1090,1530.639212,1523.7,129.8688812,-0.004533539,9802.909657,10577.8,405848.0313,0.079046974
1091,1530.037351,1523.7,91.18331909,-0.004141958,9896.890593,10317.47,441243.5938,0.042496116
1092,1533.767397,1523.7,83.53408051,-0.006563836,10919.74469,10487.21,372019.4375,-0.03961033
1093,1544.039764,1509.2,266.744812,-0.022564033,10841.94819,10406.31,218313.5469,-0.040180803
1094,1524.653817,1498.25,399.7819824,-0.01731791,10596.69812,10313.66,87745.32031,-0.026710029
1095,1513.019096,1490.65,519.6860352,-0.014784411,10500.03024,10101.03,61258.01953,-0.037999913
1096,1510.167829,1515.2,543.9954834,0.003332193,10303.66583,10159.32,44065.97266,-0.014009173
1097,1514.084129,1503.1,242.436554,-0.007254636,10342.00632,10420.16,36304.40625,0.007556917
1098,1494.603844,1503.1,417.2859802,0.005684554,10304.38725,10363.9,19938.69922,0.005775477
1099,1491.748165,1503.1,260.6261597,0.007609753,10278.54656,10361.33,16307.20508,0.008054003
1100,1493.343774,1497.2,338.172821,0.002582276,10114.80847,10310.43,19415.49805,0.019340112
1101,1511.351211,1502.1,221.3977966,-0.006121152,10207.00685,10265.63,19900.5918,0.005743423
1102,1501.596201,1503.5,89.81853485,0.00126785,10349.20933,10190.36,5679.220703,-0.015348933
1103,1500.997607,1500.7,66.93534851,-0.000198273,10369.30407,10157.59,8565.162109,-0.020417385
1104,1499.922341,1501.9,41.11660004,0.001318508,10325.53089,10275.88,13117.39355,-0.004808556
1105,1499.375947,1501.9,18.03458786,0.001683402,10265.44914,10173.11,10222.38867,-0.008995138
1106,1494.535901,1501.9,10.60806942,0.004927348,10223.02931,9979.49,10161.33691,-0.023822617
1107,1503.246119,1522.1,55.95061111,0.012542112,10121.07616,10033.05,18450.15234,-0.008697313
1108,1504.198643,1520.65,306.292511,0.010936958,10112.86331,9683.38,8688.926758,-0.042469011
1109,1505.327799,1528.75,199.6990662,0.015559535,10122.19563,8553.61,73658.03906,-0.154964959
1110,1508.90364,1506.4,495.1930237,-0.001659244,9964.468443,8432.23,645715.1875,-0.153770214
1111,1509.423769,1489.9,347.305481,-0.012934584,9657.045539,8055.64,751980.0625,-0.165827688
1112,1529.790487,1489.9,491.9570923,-0.026075784,9530.538757,8193.9,1140503.75,-0.140247975
1113,1518.20083,1489.9,421.8189087,-0.018641032,9098.737475,8225,1043640,-0.09602843
1114,1516.777118,1485.3,1149.766846,-0.020752632,8236.383546,8056.74,445651.0938,-0.021810974
1115,1495.707848,1473.45,626.8779907,-0.014881147,8090.356551,8307.74,110015.5859,0.026869452
1116,1480.64461,1492.6,383.6300659,0.008074449,8074.536626,8322.92,52525.03125,0.030761316
1117,1480.918701,1517.1,314.2172241,0.024431658,7970.215392,8382.03,52773.94531,0.051669194
1118,1489.609966,1499.15,666.9955444,0.006404384,7566.26968,8236.17,95452.08594,0.088537727
1119,1477.831498,1499.15,477.4487915,0.01442553,8154.44289,8155.48,674220.375,0.000127183
1120,1475.961642,1499.15,859.6245117,0.015710678,8186.62022,8147.69,25368.44727,-0.004755347
1121,1500.376128,1501.25,569.3690796,0.000582435,8278.115537,7869.74,29197.33203,-0.049331945
1122,1530.786524,1505.85,180.1809998,-0.016290008,8261.767149,8212.02,100659.2422,-0.006021369
1123,1503.426087,1507.25,152.1699677,0.002543466,8159.66877,8190,53212.35547,0.003717213
1124,1498.906494,1494.8,93.95930481,-0.00273966,8118.25327,8587.92,43209.84375,0.057853175
1125,1498.849978,1479.15,78.7352066,-0.013143395,8162.580984,8586.9,101740.2813,0.051983437
1126,1499.480249,1479.15,172.1757507,-0.013558197,8073.008775,8269.73,114860.0859,0.02436777
1127,1492.851921,1479.15,172.0327148,-0.009178352,8195.393625,8308.01,43638.46875,0.013741424
1128,1497.717353,1490.6,434.6231995,-0.004752134,8307.613902,8283.76,61202.05078,-0.00287133
1129,1487.184257,1487.8,181.6820221,0.000414033,8794.795166,8353.54,21449.58008,-0.050172307
1130,1475.878635,1485.1,100.4122467,0.006248051,8557.376047,8162.16,107500.9766,-0.046184256
1131,1476.753039,1492.65,103.5959854,0.010764807,8275.631711,8002.51,31948.76563,-0.033003125
1132,1482.942324,1490,268.9603882,0.004759238,8207.580859,8076.78,33555.45703,-0.015936591
1133,1484.624456,1490,85.17111969,0.003620811,8190.223523,7954.15,20528.75781,-0.028823819
1134,1489.104775,1490,142.5891418,0.000601183,8229.634759,7960.04,35368.08984,-0.032759019
1135,1488.275835,1491.65,64.52926636,0.002267164,7971.218018,8231.06,28264.97852,0.032597525
1136,1492.347441,1485.35,15.61162853,-0.004688882,7976.903152,8222.52,34802.03906,0.030791003
1137,1490.588171,1494.45,25.33807182,0.002590809,8037.623748,8026.76,21760.92969,-0.001351612
1138,1490.497867,1496.55,56.89683914,0.004060477,7999.670575,7469.56,23096.4668,-0.066266551
1139,1490.77465,1513.45,51.60695267,0.015210448,7858.524605,7431.88,69451.65625,-0.054290675
1140,1495.03012,1513.45,267.027832,0.012320742,8140.091269,8666.79,77120.33594,0.064704278
1141,1493.30676,1513.45,396.401062,0.013489017,8201.429707,9259.8,121129.7891,0.129047048
