241, 1638.973628, 1653.604876, 1692.857643, 1812.499421, 1809.736981, 1762.88625
242, 1657.664593, 1698.523906, 1822.874979, 1823.518769, 1879.965503, 1820.990563
243, 1702.90561, 1830.878188, 1832.911721, 1893.945683, 1868.418454, 1829
244, 1837.376823, 1840.295075, 1904.072087, 1878.43361, 1817.218762, 1771.920013
245, 1846.381343, 1912.234617, 1886.188974, 1822.273876, 1780.914174, 1776.3165
246, 1918.794524, 1892.343164, 1826.455873, 1783.759515, 1776.988911, 1780
247, 1897.350742, 1829.848151, 1786.035133, 1778.984248, 1803.717129, 1739.031975
248, 1832.618489, 1787.869016, 1780.612197, 1806.692636, 1850.17457, 1807.485063
249, 1789.221261, 1781.797865, 1808.757525, 1856.259893, 1912.55927, 1783.98
250, 1782.443027, 1810.087313, 1859.798799, 1920.350925, 1986.565171, 1961.520488
251, 1811.034343, 1862.406919, 1925.435691, 1998.551579, 2164.686614, 2052.909788
252, 1864.202864, 1929.099313, 2005.872063, 2182.47698, 2254.568217, 2008.84
253, 1931.975397, 2011.436286, 2194.667315, 2273.911842, 2244.466421, 2090.662313
254, 2016.08324, 2204.493849, 2287.81056, 2262.542611, 2281.781848, 2287.710288
255, 2212.89214, 2299.265935, 2275.346915, 2299.485643, 2399.981237, 2256.32
256, 2308.824195, 2285.635926, 2312.103227, 2418.664486, 2314.517127, 2387.206286
257, 2294.209653, 2322.299825, 2432.901368, 2325.879307, 2321.095608, 2211.976857
258, 2330.848788, 2444.611533, 2334.873763, 2327.998312, 2261.603898, 2279.82
259, 2454.045063, 2341.981296, 2334.095378, 2266.328163, 2253.260949, 2192.9808
260, 2347.750609, 2339.098244, 2269.82021, 2255.58694, 2276.668559, 2275.9307
261, 2342.662573, 2272.099673, 2257.211164, 2280.85725, 2328.786591, 2290.02
262, 2273.691028, 2258.302091, 2283.287255, 2333.957215, 2387.011648, 2285.933914
263, 2259.14885, 2285.141844, 2337.588278, 2394.579124, 2443.016434, 2399.242671
264, 2286.299504, 2340.139227, 2399.452223, 2453.01363, 2522.421186, 2409.93
265, 2341.719769, 2402.802835, 2459.090776, 2533.496144, 2597.559601, 2525.765158
266, 2405.622995, 2463.967575, 2541.35175, 2611.777674, 2717.018061, 2516.173143
267, 2467.781478, 2547.45925, 2621.326775, 2734.526113, 2710.172975, 2529.53
268, 2553.06766, 2629.559818, 2747.553576, 2726.541986, 2739.706738, 2883.313697
269, 2636.27082, 2757.962419, 2737.985992, 2756.23132, 2977.133551, 2664.920863
270, 2766.873617, 2747.456323, 2767.970408, 2998.857546, 2840.625691, 2683.03
271, 2755.064684, 2777.137631, 3015.458427, 2855.011655, 2771.127674, 2827.4913
