,outputs,gt,train_loss,error
1627,53864.19512,48880.43,7910612,-0.092524637
1628,58436.21296,50624.84,11466507,-0.133673497
1629,56005.18471,46800.42,23088332,-0.164355582
1630,57472.46049,46340.31,25976520,-0.193695387
1631,52455.6788,46155.87,31746036,-0.120097746
1632,47604.3649,45113.92,13040669,-0.052315474
1633,48116.98608,49618.43,8613441,0.031204031
1634,45994.21158,48356.04,4157985.25,0.051350558
1635,44988.85939,50477.7,3678678,0.12200444
1636,45072.73303,48448.91,12774314,0.074905087
1637,46103.82254,48861.38,12117257,0.059811905
1638,49418.3881,48881.59,2484784.25,-0.010862315
1639,49257.62787,51169.7,2420827.75,0.038817787
1640,51404.38648,52299.33,1903505.375,0.017409867
1641,49327.57347,54881.52,1585312.75,0.112593143
1642,49687.42967,55997.23,6049459,0.126989872
1643,50268.56411,57764,9866454,0.149107818
1644,53530.89866,57253.28,13969678,0.069537061
1645,55399.61557,61258.73,9758474,0.105760922
1646,58828.80328,59133.47,10401555,0.00517887
1647,58673.20076,55754.72,6088849,-0.049741291
1648,59784.27824,56872.38,6275787,-0.048706756
1649,58051.96586,58913,5591283.5,0.014832127
1650,62431.88012,57665.9,5303510,-0.076338885
1651,58374.61952,58075.1,13091394,-0.005130989
1652,56315.07545,58085.8,1687710.375,0.031443171
1653,56917.98621,57411.17,1627987.5,0.008664814
1654,58427.97604,54204.96,1460991.5,-0.072277295
1655,56421.07962,54477.46,5082954,-0.034448466
1656,57513.14513,52508.23,4461771,-0.087022108
1657,56959.48173,51415.92,7860841,-0.097324652
1658,55905.25565,55074.47,9503795,-0.0148606
1659,52892.69168,55863.93,4431504,0.056174837
1660,53365.80945,55783.71,3504367.5,0.045308046
1661,52393.52445,57627.67,4827331,0.09990062
1662,52040.49553,58730.13,8309145.5,0.12854671
1663,54720.2004,58735.25,10515623,0.073374176
1664,57702.03809,58736.92,13767915,0.017934928
1665,57539.00022,59031.32,3539128.5,0.025935796
1666,59731.98739,57076.49,2632487.5,-0.044456873
1667,59561.54667,58206.55,3130964,-0.022749521
1668,58857.59923,59054.1,1449598.5,0.003338579
1669,58814.49689,58020.46,1112868.25,-0.0135007
1670,58876.05062,55947.27,977139.5,-0.049744855
1671,57174.21333,58048.59,1839162.625,0.0152932
1672,57886.27452,58102.58,1303552.75,0.003736732
1673,58526.73625,59774,1224335.75,0.021311008
1674,58080.8918,59964.87,1294907.625,0.032437143
1675,56601.17212,59834.74,1912626.375,0.057128991
1676,58284.87697,63554.44,1774801.375,0.090410468
1677,59079.45187,62969.12,6129127.5,0.065837918
1678,61370.17363,63252.63,6303718.5,0.030673799
1679,61512.52887,61455.98,3707786.75,-0.000919307
1680,61200.12367,60087.09,3067903.75,-0.018186788
1681,65653.69217,56251.48,2815399.5,-0.143209191
1682,62600.77719,55703.14,25747926,-0.11018453
1683,62397.19497,56507.91,14916451,-0.09438381
1684,59889.90851,53808.8,13364521,-0.101538117
1685,58006.41883,51731.71,13986430,-0.108172664
1686,54718.58415,51153.13,11217664,-0.065159839
1687,53797.07643,50110.53,6934296,-0.068526892
1688,53881.19707,49075.58,7969972,-0.08918913
1689,51992.38108,54056.64,4767849.5,0.039703104
1690,50074.37694,55071.46,3419299.5,0.099793215
1691,50460.48298,54884.1,11482530,0.087664976
1692,50414.97612,53584.15,9289705,0.062861755
1693,49203.25073,57796.62,9086844,0.174650437
1694,55496.21645,57857.5,23625016,0.04254855
1695,57052.1698,56610.46,5265340.5,-0.007742209
1696,56395.62743,57213.33,3937474.75,0.014499397
1697,55048.77219,53241.72,4895087.5,-0.032826385
1698,59143.933,57473.23,4371425.5,-0.028248088
1699,57917.59488,56428.16,5242429,-0.025716449
1700,56948.51406,57380.27,1608606.875,0.007581514
1701,57093.40597,58928.81,1195912.75,0.032147391
1702,53410.71333,58280.73,940455.3125,0.091180521
1703,57524.76762,55883.5,3542541.25,-0.028531495
1704,56737.17014,56750,2567381.5,0.000226128
1705,57869.61492,49007.09,2193415.5,-0.15314643
1706,59302.06758,49702.27,15092872,-0.161879644
1707,57044.2982,49922.52,27394182,-0.124846451
1708,54348.50763,46736.58,16735586,-0.140057712
1709,54393.71964,46441.64,22771926,-0.146194812
1710,48265.53964,43596.24,15956531,-0.096741892
1711,47720.73989,42912.19,10519307,-0.100764362
1712,47470.67757,36964.27,8406967,-0.221324154
1713,45574.81495,40784.32,21993374,-0.105112768
1714,42999.02741,37280.35,16422605,-0.132995506
1715,41579.21912,37528.3,28505002,-0.097426532
1716,40958.94047,34754.54,11854538,-0.151478539
1717,35791.63478,38728.59,11727589,0.082057029
1718,38730.39572,38410.5,11785368,-0.008259552
1719,36143.87991,39266.04,4551559,0.086381432
1720,37046.15476,38445.29,9226003,0.037767354
1721,34791.20274,35689.62,4088958.5,0.025823116
1722,38375.89585,34647.67,6331506.5,-0.097150197
1723,37175.842,35684.59,2195982.5,-0.040113469
1724,39105.29308,37310.54,4883723,-0.0458954
1725,37985.47994,36662.64,2692882.75,-0.034824884
1726,35388.23236,37585.24,1557774.25,0.062083
1727,34466.22839,39188.59,1100947.125,0.137014168
1728,35853.44596,36885.51,3780796.75,0.02878563
1729,37170.17169,35530.38,2722841.5,-0.044115795
1730,36723.2698,35816.17,2823090.5,-0.024700954
1731,37919.59631,33514.87,3718081.5,-0.116159631
1732,39293.856,33450.19,5457435,-0.148717041
1733,36283.71959,37338.36,10351027,0.029066491
1734,34934.52546,36704.57,2903995.25,0.050667485
1735,35103.4848,37313.18,2880579,0.062948029
1736,33751.09293,35494.9,3286110.5,0.051666684
1737,33099.92676,39066.82,3090300.5,0.180269077
1738,37785.70175,40525.8,14388779,0.072516802
1739,37926.32469,40188.56,3801065.25,0.059648155
1740,38807.52267,38324.87,3534938.75,-0.01243709
1741,36560.06368,38068.04,2265027,0.041246545
1742,40621.97969,35729.82,2022671,-0.120431346
1743,41424.8209,35524.17,6953727,-0.1424424
1744,39893.57551,35592.35,8699458,-0.107817498
1745,37485.38309,31686.55,5308918,-0.154695847
1746,36522.081,32447.59,13365445,-0.1115624
1747,34292.9177,33674.66,6906760,-0.018028728
1748,33924.21863,34639.38,4278173.5,0.021081145
1749,33710.33459,31640.58,3054858.5,-0.061398222
1750,31350.6494,32160.91,1867966.375,0.025845098
1751,31292.62008,34644.45,1491298.75,0.107112473
1752,33203.68725,34456.67,6774509,0.037736253
1753,34463.01699,35847.7,1925574.375,0.04017881
1754,31999.67006,35047.36,2286155.25,0.095241293
1755,32682.50321,33536.88,3652713.5,0.026141718
1756,34878.09645,33856.86,988181.1875,-0.029280166
1757,34977.10764,34688.98,858804.5,-0.008237606
1758,36676.12788,35309.3,794975.6875,-0.037267508
1759,35162.19799,33747.97,2011136.25,-0.040220125
1760,33615.95708,34211.01,434061.3125,0.017701502
1761,33745.51737,33839.04,274174.0625,0.002771409
1762,34487.57678,32877.41,259032.3281,-0.046688313
1763,34725.95453,33818.52,649711.625,-0.026131306
1764,33743.54066,33515.57,454771.5,-0.006755979
1765,33893.03238,34227.64,440302.5,0.00987246
1766,33573.57119,33158.25,260393.9688,-0.01237048
1767,32859.51465,32686.56,241405.2031,-0.005263457
1768,33136.35076,32814.61,116172.5156,-0.009709602
1769,33380.94911,31738.59,684863.5,-0.049200492
1770,33860.1241,31421.25,577377.8125,-0.072027914
1771,32792.23832,31520.66,1031416.188,-0.038776808
1772,32196.86212,31783.49,842451.1875,-0.012838895
1773,32183.11575,30815.94,568626.625,-0.042481149
1774,31308.73799,29790.24,672255.875,-0.048500773
1775,30567.40597,32118.06,710416.375,0.050729003
1776,31029.74019,32297.89,1237157.5,0.04086885
1777,31573.52429,33581.63,723198.3125,0.063600936
1778,30663.83236,34279.34,1238645,0.117907886
1779,30342.15015,35365.2,4326635.5,0.165546931
1780,33073.11306,37318.14,4380747,0.128352808
1781,33862.54994,39405.95,5427750.5,0.163702972
1782,36212.59966,40002.53,9044159,0.104657781
1783,36771.62438,40005.93,5690415.5,0.087956561
1784,38180.85425,42214.15,5867819,0.105636603
1785,40665.93312,41659.06,5418841.5,0.024421593
1786,42393.94665,40000.46,4013100.75,-0.056458217
1787,41524.68701,39193.94,4360658.5,-0.056129189
1788,40764.83791,38138,3269452.25,-0.064438817
1789,42889.87812,39750.14,4082833.5,-0.073204641
1790,40902.79665,40882,5973955,-0.000508441
1791,39662.7805,42825.95,757777.0625,0.079751582
1792,39073.57147,44634.13,1500090.625,0.142309964
1793,39190.15268,43816.14,5789407,0.118039533
1794,40786.8741,46333.46,7962101,0.135989482
1795,42329.18516,45608.37,10913125,0.07746865
1796,45794.37188,45611.46,7758258.5,-0.0039942
1797,46758.40089,44417.78,2555286.5,-0.050057762
1798,44882.23794,47833.98,3045531.5,0.065766374
1799,47622.5734,47112.19,3989870,-0.010717258
1800,46112.94556,47056.41,2761294.75,0.020459861
1801,46147.5661,45982.55,1781716.75,-0.003575835
1802,45045.66856,44648.57,1405582,-0.008815466
1803,48356.48948,44777.86,1147667.375,-0.074005155
1804,46919.04513,46734.65,3303036,-0.00393007
1805,46782.35638,49327.75,1024719.375,0.054409265
1806,45800.64763,48932.02,1243112.75,0.068369609
1807,45169.69314,49335.68,2467768.75,0.092229692
1808,45463.29998,49523.5,5932670.5,0.0893072
1809,47866.82347,47744.58,6639522.5,-0.002553824
1810,51111.73507,48972.09,1899354,-0.04186211
1811,49368.77703,46962.8,3466224.5,-0.048734791
1812,49234.90998,49056.86,2911750,-0.003616336
1813,49233.71879,48897.65,1914872.625,-0.006825988
1814,47827.99801,48806.78,809764.8125,0.020464624
1815,48676.53124,47074.77,571414.1875,-0.032906232
1816,47152.31807,47155.87,816657.125,7.53288E-05
1817,48740.28783,48862.76,444738.6875,0.00251275
1818,48572.21531,49329.01,410707.6563,0.015580815
1819,48757.45469,50035.33,535738.4375,0.026208819
1820,47278.40518,49947.38,646431.5,0.056452302
1821,47533.30341,51769.06,1260754.25,0.089111345
1822,49344.11317,52677.4,3725912,0.067551864
1823,50575.98439,46809.17,4352162.5,-0.074478321
1824,51087.6759,46078.38,3837498.5,-0.098052922
1825,51087.6759,46368.69,6992181.5,-0.092370338
